ID_PLANO,CD_PLANO,NM_PLANO,CD_OPERADORA,RAZAO_SOCIAL,GR_MODALIDADE,PORTE_OPERADORA,VIGENCIA_PLANO,CONTRATACAO,GR_CONTRATACAO,SGMT_ASSISTENCIAL,GR_SGMT_ASSISTENCIAL,LG_ODONTOLOGICO,OBSTETRICIA,COBERTURA,TIPO_FINANCIAMENTO,ABRANGENCIA_COBERTURA,FATOR_MODERADOR,ACOMODACAO_HOSPITALAR,LIVRE_ESCOLHA,SITUACAO_PLANO,DT_SITUACAO,DT_REGISTRO_PLANO,DT_ATUALIZACAO,Previsão,Código do Plano,Assertividade
18610367,490107210,MIX AHO CE GM ENF CC PRM 030,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Ativo,2023-03-28,2021-10-06,2023-08-24,2,2,True
18610439,490143216,MIX AHO IN GM APT CC PRM 040,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Ativo,2023-03-28,2021-10-13,2023-08-24,2,2,True
18612257,491262224,PJR MGRS AHO CE GM ENF PMDSS 016,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Ativo,2023-03-28,2022-01-24,2023-08-24,2,2,True
18610148,475291161,BRONZE AMBULATORIAL INDIVIDUAL PREFERENCIAL,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial,Ambulatorial,0,Não se Aplica,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Não se Aplica,Ausente,Suspenso,2023-03-28,2016-01-07,2023-08-24,2,1,False
18610151,475292169,BRONZE AMBULATORIAL EMPRESARIAL PREFERENCIAL,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial,Ambulatorial,0,Não se Aplica,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Não se Aplica,Ausente,Ativo,2023-03-28,2016-01-07,2023-08-24,2,1,False
18610157,478100177,BRONZE AMBULATORIAL EMPRESARIAL ES,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial,Ambulatorial,0,Não se Aplica,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Não se Aplica,Ausente,Ativo,2023-03-28,2017-04-13,2023-08-24,2,1,False
18610235,482046181,INFINITY ADESAO APARTAMENTO SC,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Franquia + Coparticipacão,Individual,Ausente,Suspenso,2023-03-28,2018-12-28,2023-08-24,2,2,True
18610526,490172210,NOSSO PLANO A IN GM CC PRM 066,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial,Ambulatorial,0,Não se Aplica,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Não se Aplica,Ausente,Ativo,2023-03-28,2021-10-13,2023-08-24,2,1,False
18610556,491104221,MIX AHO CE GM ENF CORP AD PRM 067,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Ativo,2023-03-28,2022-01-17,2023-08-24,2,2,True
18610646,491134222,PJR MGRS AHO CE GM APT PRM 113,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Ativo,2023-03-28,2022-01-17,2023-08-24,2,2,True
18610652,491136229,PJR MGRS AHO CE GM ENF PRM 115,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Ativo,2023-03-28,2022-01-17,2023-08-24,2,2,True
18612368,491299223,PJR MGRB-I AHO CA GM APT PMDSS 044,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Ativo,2023-03-28,2022-01-24,2023-08-24,2,2,True
18612380,491303225,PJR MGRB-I AHO CE GM ENF CC PMDSS 047,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Ativo,2023-03-28,2022-01-24,2023-08-24,2,2,True
18610382,490112216,MIX AHO CE GM APT CORP AD PRM 025,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Ativo,2023-03-28,2021-10-06,2023-08-24,2,2,True
18610709,491155225,PJR MGRI-I AHO CE GM APT AD PRM 129,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Ativo,2023-03-28,2022-01-17,2023-08-24,2,2,True
18610721,491159228,PJR MGRS-I AHO CA GM APT CC PRM 132,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Ativo,2023-03-28,2022-01-17,2023-08-24,2,2,True
18610739,491165222,PJR MGRI-I AHO CA GM APT CC PRM 124,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Ativo,2023-03-28,2022-01-17,2023-08-24,2,2,True
18610751,491169225,PJR MGRI-I AHO CE GM APT CC PRM 128,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Ativo,2023-03-28,2022-01-17,2023-08-24,2,2,True
18652128,457779085,METROP 27,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Suspenso,2023-08-03,2008-08-08,2023-08-24,2,2,True
18652140,460152091,METROP 49,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Suspenso,2023-08-03,2009-08-24,2023-08-24,2,2,True
18609520,491400227,PJR MGRI AHO CA GM APT PMDBR 002,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Ativo,2023-03-28,2022-01-27,2023-08-24,2,2,True
18610436,490142218,PLENO AHO CA GM ENF CORP PRM 045,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Ativo,2023-03-28,2021-10-13,2023-08-24,2,2,True
18609589,491596228,PJR MGRB AH CE GM APT CC PMDBR 053,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Ativo,2023-03-28,2022-03-07,2023-08-24,2,4,False
18610823,491193228,PLENO AHO CE GM APT CC CORP PRM 078,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Ativo,2023-03-28,2022-01-17,2023-08-24,2,2,True
18610841,491199227,PLENO AHO CA GM ENF PRM 096,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Ativo,2023-03-28,2022-01-17,2023-08-24,2,2,True
18612455,491328221,PJR MGRS-I AHO CE GM ENF AD PMDSS 040,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Ativo,2023-03-28,2022-01-24,2023-08-24,2,2,True
18610619,491125223,PJR MGRI AHO CE GM APT CC AD PRM 104,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Ativo,2023-03-28,2022-01-17,2023-08-24,2,2,True
18610649,491135221,PJR MGRS AHO CE GM ENF AD PRM 115,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Ativo,2023-03-28,2022-01-17,2023-08-24,2,2,True
18611366,470207137,Promed Executivo - Enfermaria,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Parcial sem internação,Suspenso,2023-03-28,2013-11-14,2023-08-24,2,2,True
18610931,491952221,PJR MGRS AH CE GM APT CC AD PRM 148,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Ativo,2023-03-28,2022-04-08,2023-08-24,2,4,False
18610967,492586226,PJR2 MGRI-I AHO CE GM ENF PRM 158,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Ativo,2023-03-28,2022-06-03,2023-08-24,2,2,True
18611408,477386161,Promed Select Adesão Apartamento,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Franquia + Coparticipacão,Individual,Ausente,Suspenso,2023-03-28,2016-12-22,2023-08-24,2,2,True
18611426,478706174,PROMED - SELECT APARTAMENTO,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Franquia + Coparticipacão,Individual,Ausente,Ativo,2023-03-28,2017-08-03,2023-08-24,2,2,True
18611489,489087216,NOSSO PLANO AHO IN GM APT PMD 019,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Suspenso,2023-03-28,2021-06-11,2023-08-24,2,2,True
18610868,491208220,MIX AHO CA GM ENF CC CORP PRM 085,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Ativo,2023-03-28,2022-01-17,2023-08-24,2,2,True
18609181,408377996,AMBULATORIAL I,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial,Ambulatorial,0,Não se Aplica,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Não se Aplica,Parcial sem internação,Suspenso,2023-03-28,1999-02-18,2023-08-24,2,1,False
18609211,436407014,BASICO PLUS CP EMPRESARIAL,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Parcial sem internação,Ativo,2023-03-28,2001-08-21,2023-08-24,2,2,True
18611564,489176217,MIX AHO CE GM APT CC CORP AD PMD 026,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Ativo,2023-03-28,2021-06-29,2023-08-24,2,2,True
18611618,489760219,PLENO AHO IN GM APT CC PMD 060,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Suspenso,2023-03-28,2021-09-10,2023-08-24,2,2,True
18612437,491322221,PJR MGRS-I AHO CE GM APT CC AD PMDSS 037,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Ativo,2023-03-28,2022-01-24,2023-08-24,2,2,True
18612434,491321223,PJR MGRS-I AHO CA GM ENF PMDSS 036,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Ativo,2023-03-28,2022-01-24,2023-08-24,2,2,True
18609265,455595063,UNIHOSP GLOBAL ESPECIAL I OPC XI A,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Parcial sem internação,Suspenso,2023-03-28,1998-12-18,2023-08-24,2,4,False
18609274,455605064,UNIHOSP GLOBAL ESPECIAL II OPC I B,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Parcial sem internação,Suspenso,2023-03-28,1998-12-18,2023-08-24,2,2,True
18609340,471838141,RUBI,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Parcial sem internação,Suspenso,2023-03-28,2014-07-29,2023-08-24,2,4,False
18609424,491364227,PJR MGRS AHO CE GM APT PMDBR 014,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Ativo,2023-03-28,2022-01-26,2023-08-24,2,2,True
18043689,480929187,Unimed Versátil II Empresarial Estadual - Referência,301744,Unimed Meio Oeste Catarinense Cooperativa De Trabalho Médico,Cooperativa Médica,Médio,P,Coletivo empresarial,Coletivo empresarial,Referência,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Estadual,Coparticipacão,Coletiva,Ausente,Suspenso,2023-06-05,2018-07-06,2023-08-24,2,14,False
18609532,491404220,PJR MGRI AHO CA GM ENF CC PMDBR 003,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Ativo,2023-03-28,2022-01-27,2023-08-24,2,2,True
18609646,491615228,PJR MGRB AH CE GM ENF CC PMDBR 054,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Ativo,2023-03-28,2022-03-07,2023-08-24,2,4,False
18610088,464207114,BRONZE REFERÊNCIA INDIVIDUAL,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Referência,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Ativo,2023-03-28,2011-03-15,2023-08-24,2,14,False
18611828,491066224,PJR MGRS-I AHO CA GM APT CC PMD 093,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Ativo,2023-03-28,2022-01-13,2023-08-24,2,2,True
18611837,491069229,PJR MGRS-I AHO CA GM ENF PMD 096,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Ativo,2023-03-28,2022-01-13,2023-08-24,2,2,True
18610100,464466112,OURO AMBULATORIAL INDIVIDUAL,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Odontológico,Ambulatorial,1,Não se Aplica,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Não se Aplica,Ausente,Suspenso,2023-03-28,2011-04-04,2023-08-24,2,6,False
18610136,469123137,PRATA AMBULATORIAL EMPRESARIAL DF,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial,Ambulatorial,0,Não se Aplica,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Não se Aplica,Ausente,Ativo,2023-03-28,2013-05-16,2023-08-24,2,1,False
18607002,494817233,ESMERALDA C/OBST AP CA (1),421367,Medhealth Planos De Saúde Ltda,Medicina De Grupo,Pequeno,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Pós-estabelecido,Grupo de municípios,Franquia + Coparticipacão,Individual,Ausente,Ativo,2023-03-16,2023-03-16,2023-08-24,2,2,True
15801297,464684113,REFERÊNCIA CA,346870,Porto Alegre Clínicas Ltda.,Medicina De Grupo,Pequeno,P,Coletivo por adesão,Coletivo por adesão,Referência,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Suspenso,2023-03-03,2011-05-13,2023-08-24,2,14,False
18353858,488305215,TOTAL II,346870,Porto Alegre Clínicas Ltda.,Medicina De Grupo,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Suspenso,2023-03-03,2021-03-08,2023-08-24,2,2,True
18647411,496098230,Regional Ambulatorial Médico Cooperado - Plus,333051,Unimed De Guarulhos Cooperativa De Trabalho Médico,Cooperativa Médica,Médio,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial,Ambulatorial,0,Não se Aplica,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Não se Aplica,Ausente,Ativo,2023-07-03,2023-07-03,2023-08-24,2,1,False
18299011,486789201,Qdemais,421669,Qsaúde - Operadora De Planos De Saúde Ltda.,Medicina De Grupo,Sem beneficiários,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Transferido,2023-06-01,2020-09-10,2023-08-24,2,2,True
18299033,486791202,Qconforto Plus,421669,Qsaúde - Operadora De Planos De Saúde Ltda.,Medicina De Grupo,Sem beneficiários,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Transferido,2023-06-01,2020-09-10,2023-08-24,2,2,True
18266615,486009208,Qdemais ¿ Empresarial,421669,Qsaúde - Operadora De Planos De Saúde Ltda.,Medicina De Grupo,Sem beneficiários,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Coparticipacão,Individual,Ausente,Transferido,2023-06-01,2020-06-22,2023-08-24,2,2,True
18384390,489197210,Qtop - Empresarial II,421669,Qsaúde - Operadora De Planos De Saúde Ltda.,Medicina De Grupo,Sem beneficiários,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Transferido,2023-06-01,2021-06-29,2023-08-24,2,2,True
18384373,489196211,Qconforto Plus - Empresarial II,421669,Qsaúde - Operadora De Planos De Saúde Ltda.,Medicina De Grupo,Sem beneficiários,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Transferido,2023-06-01,2021-06-29,2023-08-24,2,2,True
18634818,495615230,HAPVIDA INTERODONTO PREMIUM CA TOTAL,359017,Notre Dame Intermédica Saúde S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Odontológico,Exclusivamente Odontológico,1,Não se Aplica,Odontológica,Preestabelecido,Nacional,Ausente,Não se Aplica,Ausente,Ativo,2023-05-24,2023-05-24,2023-08-24,13,13,True
18634918,495625237,HAPVIDA INTERODONTO PROTEÇÃO ODONTOLOGICA IND,359017,Notre Dame Intermédica Saúde S.A.,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Odontológico,Exclusivamente Odontológico,1,Não se Aplica,Odontológica,Misto,Nacional,Ausente,Não se Aplica,Ausente,Ativo,2023-05-24,2023-05-24,2023-08-24,13,13,True
18626270,495258238,Adesão Master Coparticipativo,358088,Unimed Leste Paulista Cooperativa De Trabalho Médico,Cooperativa Médica,Médio,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Franquia + Coparticipacão,Individual,Ausente,Ativo,2023-04-28,2023-04-28,2023-08-24,2,2,True
